Region,NSP,Start,Finish,Network Asset,Impact,Recall,Status,"Status and
Market Notice",Project Work?,Unplanned?,DNSP Aware?,Generator Aware?,Inter-Regional,"Impact Region,
Reason and
Duration",Vs Old,Duration,,,,,,,
VIC,AusNet,"06/06/2024 06:00
Thursday","06/06/2024 18:00
Thursday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
SA,ElectraNet,"06/06/2024 07:30
Thursday","09/06/2024 17:30
Sunday",Tailem Bend - South East  No.1 275 kV Line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Withdrawn,"Withdrawn
",,,,,T,"SA
Maintenance
3.4 Days",#REF!,3.4 Days,,,,,,,
TAS,TasNetworks,"06/06/2024 10:30
Thursday","06/06/2024 15:00
Thursday",Gordon - Chapel St No.1 220 kV Line,A credible contingency event during this planned outage could cause a large reduction in generation in Tasmania. ,Day: 2 hrs-Night: NA,Planned - RESUBMIT,"Planned - RESUBMIT
",,,,T,,"
Maintenance
4.5 Hours",#REF!,4.5 Hours,,,,,,,
VIC,AusNet,"07/06/2024 06:00
Friday","07/06/2024 18:00
Friday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"08/06/2024 06:00
Saturday","08/06/2024 18:00
Saturday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"09/06/2024 06:00
Sunday","09/06/2024 18:00
Sunday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"10/06/2024 06:00
Monday","10/06/2024 18:00
Monday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"10/06/2024 07:00
Monday","10/06/2024 17:00
Monday",Moorabool–Sydenham No.2 500 kV Line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage may require market intervention through issuing of directions",Day: 1 hr-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"11/06/2024 06:00
Tuesday","11/06/2024 18:00
Tuesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
NSW,Transgrid,"11/06/2024 07:00
Tuesday","13/06/2024 18:00
Thursday",Tamworth No.3 330 kV Bus,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause: 
• Synchronous separation of the Queensland region from the rest of the NEM",Day: 8 hrs-Night: 8 hrs,Withdrawn,"Withdrawn
",,,,,,"NSW / QLD
Commissioning
2.5 Days",#REF!,2.5 Days,,,,,,,
SA,ElectraNet,"11/06/2024 07:30
Tuesday","17/06/2024 07:30
Monday",Tailem Bend - South East  No.1 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - MTLTP,"Planned - MTLTP
",,,,,T,"SA
Maintenance
6 Days",#REF!,6 Days,,,,,,,
VIC,AusNet,"12/06/2024 06:00
Wednesday","12/06/2024 18:00
Wednesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"12/06/2024 07:00
Wednesday","12/06/2024 18:00
Wednesday",Jindera - Wodonga (060) 330 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"NSW/ VIC
Maintenance
11 Hours",#REF!,11 Hours,,,,,,,
VIC,AusNet,"13/06/2024 06:00
Thursday","13/06/2024 18:00
Thursday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"13/06/2024 07:00
Thursday","13/06/2024 17:00
Thursday",Jindera - Wodonga (060) 330 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"NSW/ VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"14/06/2024 06:00
Friday","14/06/2024 18:00
Friday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"14/06/2024 07:00
Friday","14/06/2024 17:00
Friday",Jindera - Wodonga (060) 330 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"NSW/ VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"15/06/2024 06:00
Saturday","15/06/2024 18:00
Saturday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"15/06/2024 06:00
Saturday","15/06/2024 18:00
Saturday",Jindera - Wodonga (060) 330 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"NSW/ VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"16/06/2024 06:00
Sunday","16/06/2024 18:00
Sunday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"16/06/2024 06:00
Sunday","16/06/2024 18:00
Sunday",Jindera - Wodonga (060) 330 kV Line,"<<This outage has been WITHDRAWN!>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"NSW/ VIC
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"17/06/2024 06:00
Monday","17/06/2024 18:00
Monday",Moorabool - Mortlake 500 kV Line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"18/06/2024 06:00
Tuesday","18/06/2024 18:00
Tuesday",Moorabool - Mortlake 500 kV Line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"18/06/2024 07:00
Tuesday","18/06/2024 17:00
Tuesday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
SA,ElectraNet,"18/06/2024 07:30
Tuesday","24/06/2024 17:30
Monday",Tailem Bend - Tungkillo No.2 275 kV Line,"<<NEW since the last notification>>
A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"SA
Maintenance
6.4 Days",#REF!,6.4 Days,,,,,,,
SA,ElectraNet,"18/06/2024 09:00
Tuesday","20/06/2024 16:30
Thursday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
2.3 Days",#REF!,2.3 Days,,,,,,,
VIC,AusNet,"19/06/2024 06:00
Wednesday","19/06/2024 18:00
Wednesday",Moorabool - Mortlake 500 kV Line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 4 hrs-Night: NA,Withdrawn,"Withdrawn
",T,,,T,T,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"19/06/2024 07:30
Wednesday","19/06/2024 16:30
Wednesday",Jindera - Wodonga (060) 330 kV Line,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
VIC,AusNet,"20/06/2024 07:30
Thursday","20/06/2024 16:30
Thursday",Jindera - Wodonga (060) 330 kV Line,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
SA,ElectraNet,"20/06/2024 16:30
Thursday","22/06/2024 16:30
Saturday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
2 Days",#REF!,2 Days,,,,,,,
VIC,AusNet,"21/06/2024 07:30
Friday","21/06/2024 16:30
Friday",Jindera - Wodonga (060) 330 kV Line,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
VIC,AusNet,"25/06/2024 07:00
Tuesday","25/06/2024 18:00
Tuesday",Jindera - Wodonga (060) 330 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Maintenance
11 Hours",#REF!,11 Hours,,,,,,,
NSW,Transgrid,"25/06/2024 07:00
Tuesday","25/06/2024 17:00
Tuesday",Buronga - Red Cliffs (X1) 220 kV line,"<<NEW since the last notification>>
This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,T,T,"NSW / VIC
Commissioning
10 Hours",#REF!,10 Hours,,,,,,,
QLD,Powerlink,"25/06/2024 08:00
Tuesday","27/06/2024 16:00
Thursday",Nebo - Strathmore (822) 275 kV Line,"This is a high impact outage because the recall time is greater than 30 minutes.
A credible contingency event during this planned outage may require market intervention through issuing of directions. ",Day: 2 hrs-Night: 6 hrs,Planned - RESUBMIT,"Planned - RESUBMIT
",,,,,,"QLD
Commissioning
2.3 Days",#REF!,2.3 Days,,,,,,,
VIC,AusNet,"26/06/2024 07:00
Wednesday","26/06/2024 17:00
Wednesday",Jindera - Wodonga (060) 330 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
VIC,AusNet,"27/06/2024 07:00
Thursday","27/06/2024 17:00
Thursday",Jindera - Wodonga (060) 330 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
• Between Victoria and New South Wales.
• Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
• Load shedding in the Victorian outer grid
• Market intervention through issuing of directions.",Day: 4 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"NSW/ VIC
Maintenance
10 Hours",#REF!,10 Hours,,,,,,,
SA,ElectraNet,"29/06/2024 08:30
Saturday","29/06/2024 17:30
Saturday",Tailem Bend - Tungkillo No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 48 hrs-Night: 48 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"SA
Maintenance
9 Hours",#REF!,9 Hours,,,,,,,
SA,ElectraNet,"30/06/2024 07:30
Sunday","05/07/2024 17:30
Friday",Tailem Bend - South East  No.2 275 kV Line,"A credible contingency event during this planned outage could leave South Australia connected to the NEM only via the South Australian 132 kV network. To maintain system security following this contingency AEMO will need to: 
• Initiate the orderly separation of SA from the rest of the NEM.               
• Source increased local regulation FCAS within SA.

During this planned outage power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector). ",Day: 6 hrs-Night: 12 hrs,Planned - SUBMIT,"Planned - SUBMIT
",,,,,T,"SA
Maintenance
5.4 Days",#REF!,5.4 Days,,,,,,,
VIC,AusNet,"01/07/2024 06:00
Monday","01/07/2024 21:00
Monday",Moorabool - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT,"Planned - SUBMIT
",,,,,,"VIC / SA
Maintenance
15 Hours",#REF!,15 Hours,,,,,,,
VIC,AusNet,"02/07/2024 06:00
Tuesday","02/07/2024 18:00
Tuesday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
VIC,AusNet,"02/07/2024 06:00
Tuesday","02/07/2024 18:00
Tuesday",Moorabool - Haunted Gully 500 kV line,"<<This outage has been WITHDRAWN!>>
A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
• Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
• Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Withdrawn,"Withdrawn
",,,,,,"VIC / SA
Maintenance
12 Hours",#REF!,12 Hours,,,,,,,
